,Dim1,Dim2,leiden,file_id,file_name,day,well,polymer,mask,medoid_cell,color_code
69,6.2753515,12.495703,20,file_103,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B3,NorHA8,10,False,2
70,-1.6707,10.879796,13,file_103,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B3,NorHA8,12,False,1
71,7.6777306,13.3872175,14,file_103,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B3,NorHA8,13,False,3
72,15.152122,6.134479,10,file_103,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B3,NorHA8,14,False,4
73,7.270134,14.301091,17,file_103,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B3,NorHA8,15,False,2
74,12.740349,10.968285,28,file_103,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B3,NorHA8,17,False,1
75,13.619047,11.629412,2,file_103,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B3,NorHA8,18,False,2
76,6.672805,14.13199,8,file_103,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B3,NorHA8,19,False,4
77,9.928139,12.959457,12,file_103,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B3,NorHA8,20,False,2
78,8.885842,12.957232,14,file_103,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B3,NorHA8,22,False,3
79,-1.3437049,12.086342,16,file_103,"/mnt/z/James/norbornene homopolymerization/same_formulations/241125_192553_jg_ve_norha_mw_encapsulation_dapi_phal_d3_peg_10k/241125_193216_Plate 1/#24B2570319_ZProj/B3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001_masks_corrected.png",d3,B3,NorHA8,23,False,2
